http://www.iana.org/assignments/media-types/application/ld+json ,application/ld+json
http://www.iana.org/assignments/media-types/application/lgr+xml ,application/lgr+xml
http://www.iana.org/assignments/media-types/application/link-format ,application/link-format
http://www.iana.org/assignments/media-types/application/linkset ,application/linkset
http://www.iana.org/assignments/media-types/application/linkset+json ,application/linkset+json
http://www.iana.org/assignments/media-types/application/load-control+xml ,application/load-control+xml
http://www.iana.org/assignments/media-types/application/logout+jwt ,application/logout+jwt
http://www.iana.org/assignments/media-types/application/lost+xml ,application/lost+xml
http://www.iana.org/assignments/media-types/application/lostsync+xml ,application/lostsync+xml
http://www.iana.org/assignments/media-types/application/lpf+zip ,application/lpf+zip
http://www.iana.org/assignments/media-types/application/mac-binhex40 ,application/mac-binhex40
http://www.iana.org/assignments/media-types/application/macwriteii ,application/macwriteii
http://www.iana.org/assignments/media-types/application/mads+xml ,application/mads+xml
http://www.iana.org/assignments/media-types/application/manifest+json ,application/manifest+json
http://www.iana.org/assignments/media-types/application/marc ,application/marc
http://www.iana.org/assignments/media-types/application/marcxml+xml ,application/marcxml+xml
http://www.iana.org/assignments/media-types/application/mathematica ,application/mathematica
http://www.iana.org/assignments/media-types/application/mathml+xml ,application/mathml+xml
http://www.iana.org/assignments/media-types/application/mathml-content+xml ,application/mathml-content+xml
http://www.iana.org/assignments/media-types/application/mathml-presentation+xml ,application/mathml-presentation+xml
http://www.iana.org/assignments/media-types/application/mbms-associated-procedure-description+xml ,application/mbms-associated-procedure-description+xml
http://www.iana.org/assignments/media-types/application/mbms-deregister+xml ,application/mbms-deregister+xml
http://www.iana.org/assignments/media-types/application/mbms-envelope+xml ,application/mbms-envelope+xml
http://www.iana.org/assignments/media-types/application/mbms-msk+xml ,application/mbms-msk+xml
http://www.iana.org/assignments/media-types/application/mbms-msk-response+xml ,application/mbms-msk-response+xml
http://www.iana.org/assignments/media-types/application/mbms-protection-description+xml ,application/mbms-protection-description+xml
http://www.iana.org/assignments/media-types/application/mbms-reception-report+xml ,application/mbms-reception-report+xml
http://www.iana.org/assignments/media-types/application/mbms-register+xml ,application/mbms-register+xml
http://www.iana.org/assignments/media-types/application/mbms-register-response+xml ,application/mbms-register-response+xml
http://www.iana.org/assignments/media-types/application/mbms-schedule+xml ,application/mbms-schedule+xml
http://www.iana.org/assignments/media-types/application/mbms-user-service-description+xml ,application/mbms-user-service-description+xml
http://www.iana.org/assignments/media-types/application/mbox ,application/mbox
http://www.iana.org/assignments/media-types/application/media-policy-dataset+xml ,application/media-policy-dataset+xml
http://www.iana.org/assignments/media-types/application/media_control+xml ,application/media_control+xml
