http://publications.europa.eu/resource/authority/licence/OPL_2_1,OPL_2_1,https://opensource.org/licenses/OPL-2.1
http://publications.europa.eu/resource/authority/licence/OP_DATPRO,OP_DATPRO,http://publications.europa.eu/resource/authority/licence/OP_DATPRO
http://publications.europa.eu/resource/authority/licence/OSL_1_0,OSL_1_0,https://opensource.org/licenses/OSL-1.0
http://publications.europa.eu/resource/authority/licence/OSL_2_1,OSL_2_1,https://opensource.org/licenses/OSL-2.1
http://publications.europa.eu/resource/authority/licence/OSL_3_0,OSL_3_0,https://opensource.org/licenses/OSL-3.0
http://publications.europa.eu/resource/authority/licence/PHP_3_0,PHP_3_0,https://opensource.org/licenses/PHP-3.0
http://publications.europa.eu/resource/authority/licence/POSTGRE_SQL,POSTGRE_SQL,https://opensource.org/licenses/PostgreSQL
http://publications.europa.eu/resource/authority/licence/PSEUL,PSEUL,https://www.ordnancesurvey.co.uk/documents/licensing/inspire-end-user-licence.pdf
http://publications.europa.eu/resource/authority/licence/PYTHON_2_0,PYTHON_2_0,https://opensource.org/licenses/Python-2.0
http://publications.europa.eu/resource/authority/licence/QPL_1_0,QPL_1_0,https://opensource.org/licenses/QPL-1.0
http://publications.europa.eu/resource/authority/licence/RPL_1_1,RPL_1_1,https://opensource.org/licenses/RPL-1.1
http://publications.europa.eu/resource/authority/licence/RPL_1_5,RPL_1_5,https://opensource.org/licenses/RPL-1.5
http://publications.europa.eu/resource/authority/licence/RPSL_1_0,RPSL_1_0,https://opensource.org/licenses/RPSL-1.0
http://publications.europa.eu/resource/authority/licence/RSCPL,RSCPL,https://opensource.org/licenses/RSCPL
http://publications.europa.eu/resource/authority/licence/SIMPL_2_0,SIMPL_2_0,https://opensource.org/licenses/SimPL-2.0
http://publications.europa.eu/resource/authority/licence/SLEEPYCAT,SLEEPYCAT,https://opensource.org/licenses/Sleepycat
http://publications.europa.eu/resource/authority/licence/SPL_1_0,SPL_1_0,https://opensource.org/licenses/SPL-1.0
http://publications.europa.eu/resource/authority/licence/UCL_1_0,UCL_1_0,https://opensource.org/licenses/UCL-1.0
http://publications.europa.eu/resource/authority/licence/UPL_1_0,UPL_1_0,https://opensource.org/licenses/UPL
http://publications.europa.eu/resource/authority/licence/VSL_1_0,VSL_1_0,https://opensource.org/licenses/VSL-1.0
http://publications.europa.eu/resource/authority/licence/W3C,W3C,https://opensource.org/licenses/W3C
http://publications.europa.eu/resource/authority/licence/WATCOM_1_0,WATCOM_1_0,https://opensource.org/licenses/Watcom-1.0
http://publications.europa.eu/resource/authority/licence/WXWINDOWS,WXWINDOWS,https://opensource.org/licenses/WXwindows
http://publications.europa.eu/resource/authority/licence/XNET,XNET,https://opensource.org/licenses/Xnet
http://publications.europa.eu/resource/authority/licence/ZLIB,ZLIB,https://opensource.org/licenses/Zlib
http://publications.europa.eu/resource/authority/licence/ZPL_2_0,ZPL_2_0,https://opensource.org/licenses/ZPL-2.0
https://opensource.org/licenses/0BSD,0BSD,http://publications.europa.eu/resource/authority/licence/0BSD
https://opensource.org/licenses/AGPL-3.0,AGPL_3_0,http://publications.europa.eu/resource/authority/licence/AGPL_3_0
https://opensource.org/licenses/Apache-1.1,APACHE_1_1,http://publications.europa.eu/resource/authority/licence/APACHE_1_1
https://opensource.org/licenses/Apache-2.0,APACHE_2_0,http://publications.europa.eu/resource/authority/licence/APACHE_2_0
https://opensource.org/licenses/APL-1.0,APL_1_0,http://publications.europa.eu/resource/authority/licence/APL_1_0
https://opensource.org/licenses/APSL-2.0,APSL_2_0,http://publications.europa.eu/resource/authority/licence/APSL_2_0
https://opensource.org/licenses/Artistic-1.0,ARTISTIC_1_0,http://publications.europa.eu/resource/authority/licence/ARTISTIC_1_0
https://opensource.org/licenses/Artistic-2.0,ARTISTIC_2_0,http://publications.europa.eu/resource/authority/licence/ARTISTIC_2_0
https://opensource.org/licenses/BSD-2-Clause,BSD_2_CLAUSE,http://publications.europa.eu/resource/authority/licence/BSD_2_CLAUSE
https://opensource.org/licenses/BSD-3-Clause,BSD_3_CLAUSE,http://publications.europa.eu/resource/authority/licence/BSD_3_CLAUSE
https://opensource.org/licenses/BSD-3-Clause-LBNL,BSD_3_CLAUSE_LBNL,http://publications.europa.eu/resource/authority/licence/BSD_3_CLAUSE_LBNL
https://opensource.org/licenses/BSDplusPatent,BSD_PLUS_PATENT,http://publications.europa.eu/resource/authority/licence/BSD_PLUS_PATENT
https://opensource.org/licenses/BSL-1.0,BSL_1_0,http://publications.europa.eu/resource/authority/licence/BSL_1_0
https://opensource.org/licenses/CATOSL-1.1,CATOSL_1_1,http://publications.europa.eu/resource/authority/licence/CATOSL_1_1
http://creativecommons.org/publicdomain/zero/1.0/,CC0,http://publications.europa.eu/resource/authority/licence/CC0
http://publications.europa.eu/resource/authority/licence/CC_BY,CC_BY,http://publications.europa.eu/resource/authority/licence/CC_BY
http://publications.europa.eu/resource/authority/licence/CC_BYNC,CC_BYNC,http://publications.europa.eu/resource/authority/licence/CC_BYNC
http://publications.europa.eu/resource/authority/licence/CC_BYNCND,CC_BYNCND,http://publications.europa.eu/resource/authority/licence/CC_BYNCND
http://creativecommons.org/licenses/by-nd-nc/1.0/,CC_BYNCND_1_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCND_1_0
http://creativecommons.org/licenses/by-nc-nd/2.0/,CC_BYNCND_2_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCND_2_0
http://creativecommons.org/licenses/by-nc-nd/2.5/,CC_BYNCND_2_5,http://publications.europa.eu/resource/authority/licence/CC_BYNCND_2_5
http://creativecommons.org/licenses/by-nc-nd/3.0/,CC_BYNCND_3_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCND_3_0
http://creativecommons.org/licenses/by-nc-nd/4.0/,CC_BYNCND_4_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCND_4_0
http://publications.europa.eu/resource/authority/licence/CC_BYNCSA,CC_BYNCSA,http://publications.europa.eu/resource/authority/licence/CC_BYNCSA
http://creativecommons.org/licenses/by-nc-sa/1.0/,CC_BYNCSA_1_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCSA_1_0
http://creativecommons.org/licenses/by-nc-sa/2.0/,CC_BYNCSA_2_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCSA_2_0
http://creativecommons.org/licenses/by-nc-sa/2.5/,CC_BYNCSA_2_5,http://publications.europa.eu/resource/authority/licence/CC_BYNCSA_2_5
http://creativecommons.org/licenses/by-nc-sa/3.0/,CC_BYNCSA_3_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCSA_3_0
http://creativecommons.org/licenses/by-nc-sa/4.0/,CC_BYNCSA_4_0,http://publications.europa.eu/resource/authority/licence/CC_BYNCSA_4_0
http://creativecommons.org/licenses/by-nc/1.0/,CC_BYNC_1_0,http://publications.europa.eu/resource/authority/licence/CC_BYNC_1_0
http://creativecommons.org/licenses/by-nc/2.0/,CC_BYNC_2_0,http://publications.europa.eu/resource/authority/licence/CC_BYNC_2_0
